ID	hapR	vpsR	vpsT	vpsR,vpsT	vpsR,hapR	vpsT,hapR	vpsR,vpsT,hapR
VC0284	0.043619248	-0.353195538	-0.317281384	-0.581050668	-0.11561262	-0.265323293	-0.136239788
VC0285	0.08496198	-0.457550817	-0.236405758	-0.322555401	0.050812174	-0.033407798	0.165526908
VC0286	0.101039403	-0.073554659	-0.150642945	-0.102689346	0.02821238	-0.003050924	0.088335725
VC0287	1.709387189	0.164165121	-0.328377413	-0.158362945	-0.111634861	0.009310904	-0.328783599
VC0288	-0.012631518	0.038689172	0.074372036	0.110525039	-0.450621171	0.308182511	-0.073305866
VC0289	-0.197410521	-0.151430011	-0.232690881	-0.263123571	-0.176241625	-0.097743921	-0.012735191
VC0290	-0.127640343	0.807651372	1.047414595	1.11038939	0.511889342	0.490333545	0.8788883
VC0291	-0.048859815	0.886301185	0.965082744	0.754314138	0.499326107	0.699763962	0.87956522
VC0292	-0.109032067	0.847467692	0.888237047	0.782137532	0.924830352	0.464650438	0.626322437
VC0293	-0.11159515	0.417283879	0.589792504	0.571084184	0.818202577	0.43518163	0.488913079
VC0294	0.330775437	0.505004055	0.313947909	0.766048021	0.713229649	0.297344059	0.401545373
VC0295	0.007726289	0.242436327	0.2958526	0.303037587	0.297761952	0.118398069	-0.054710827
VC0296	0.00992532	0.201996254	0.158140333	0.310922292	0.267971594	-0.081816886	0.116148727
VC0297	-0.023570999	0.236206623	0.207544155	0.140555356	0.060981505	0.108460903	-0.141209389
VC0298	0.230052425	-0.069069991	0.296981829	0.012284268	-0.406939481	0.309946362	-0.417374789
VC0299	0.694388297	-0.128032296	-0.266546465	-0.149675658	0.091800887	-0.175138386	-0.136608565
VC0300	-0.089856374	-0.080287258	0.156341588	-0.187042572	-0.950789259	0.292475179	-0.32974132
VC0301	-0.027384889	0.039991539	0.218612959	-0.018437062	-0.72895195	0.220407096	0.020575251
VC0302	0.083678028	0.019008721	0.222095283	0.185790923	0.330649054	0.214690793	0.233234201
VC0303	0.016917859	0.004514213	0.077637224	-0.198308635	-0.229565025	0.187226871	-0.306998449
VC0304	1.158836142	-0.312076509	0.326729268	-0.021640883	0.541308066	0.8421017	-0.007181425
VC0305	-0.297562187	-0.254377095	-0.316809395	-0.411554892	-0.001289661	-0.38524434	-0.02906921
VC0306	0.439254443	0.624806563	0.941653576	0.850625133	1.08322051	0.579881572	0.574422408
VC0307	-0.292860498	-0.009423152	0.061649986	-0.023995505	-0.420343171	-0.209605135	0.145009614
VC0308	0.2743448	-0.231163598	0.08561311	-0.082271363	-0.08332352	0.09764248	0.03333697
VC0309	-0.141490756	0.164408213	-0.000724884	0.031046875	-0.215154809	-0.016865706	-0.042037753
VC0311	-0.205572366	0.169273124	0.039443961	0.16842863	0.600899389	0.011675275	0.216704325
VC0312	-0.064766636	-0.055462993	-0.114295017	-0.02630083	-0.100238628	-0.102443453	0.014186572
VC0313	-0.496816867	0.055398308	-0.040176894	-0.353060772	3.700467068	0.245710913	#DIV/0!
VC0314	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0315	-0.006015039	0.42395514	0.438600132	0.2757181	0.078521364	0.085076945	0.093942175
VC0316	-0.286528165	0.472216895	0.401981345	0.050420296	0.158742819	0.131150966	-0.386790291
VC0317	-0.062067576	0.301558874	0.25499154	0.176033113	0.280979235	-0.124705871	0.176573211
VC0318	-0.052295144	0.229555632	0.067453375	-0.031147898	-0.054136735	-0.042221219	-0.032834624
VC0319	0.027474016	0.359382339	0.343054912	0.062174368	0.215713829	0.190584775	0.147655707
VC0320	0.362901101	0.250431479	0.490199764	0.325729064	0.444912193	0.14279544	0.256267096
VC0321	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0322	-0.147193918	0.253407898	0.272510099	0.172886178	-0.015606543	0.005265485	0.235644883
VC0323	-0.217372263	0.168884556	0.081772602	0.027322679	-0.005373556	0.01351306	0.249832647
VC0324	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0325	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0326	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0327	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0328_1	-0.211573242	-0.195553241	-0.4482204	-0.298166656	-0.117850251	-0.433258786	0.148595871
VC0328_2	-0.335776459	-0.415767946	-0.586141429	-0.478216594	-0.474043076	-0.272776021	-0.124605671
VC0329_1	-0.327039165	-0.487634482	-0.707769525	-0.485056784	-0.397207702	-0.355034847	-0.06794274
VC0329_2	-0.226216523	-0.484397062	-0.622066931	-0.551273588	-0.421990081	-0.160459192	-0.175614324
VC0330	0.441330279	0.414658326	-0.036366178	0.012016574	-0.433487493	0.031661526	-0.462846924
VC0331	-0.104699647	0.034914161	0.014467531	-0.08346847	-0.221003831	0.062901897	-0.058969651
VC0332	0.281060133	-0.096965349	-0.126903293	-0.089778729	0.236099174	0.21988249	-0.090530418
VC0333	0.240129551	-0.055784813	-0.230660182	-0.216659496	0.578711712	0.300617261	0.049536308
VC0334	0.245923496	-0.010163359	-0.130777421	-0.059787645	-0.066117436	0.064953565	0.216265384
VC0335	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0336	-0.224922987	-0.474257928	-0.642500871	-0.579645572	-0.314982788	-0.4892063	0.0113449
VC0337	-0.177860241	0.05588893	-0.100440757	-0.002075935	-0.118172817	-0.214994893	0.072096965
VC0338	0.232599369	-0.094383035	0.243285436	0.030612326	-0.319575561	0.02426233	0.769813847
VC0339	-0.070835355	0.118764078	0.234621513	0.111175407	0.021407293	0.135447531	0.168494334
VC0340	-0.151168144	-0.184135043	-0.380096091	-0.279664067	-0.162608845	-0.361923397	-0.253928481
VC0341	-0.006239113	0.2778191	0.339954087	0.042023221	-0.056043915	-0.025292728	-0.086806314
VC0342	0.120189072	-0.011053044	0.049792701	-0.040642764	-0.390563001	-0.118399866	0.478563773
VC0343	0.274634923	0.460285647	0.487200906	0.253274023	0.230414729	0.091808858	-0.15054705
VC0344	0.138385345	-0.005028315	0.081189854	-0.11015631	-0.086021854	-0.120711441	-0.103561973
VC0345	0.08441675	-0.304992571	-0.181336582	-0.401598177	-0.332951974	-0.104190254	-0.122939508
VC0346	0.230224252	0.200402347	-0.087391747	-0.025353713	0.197187056	-0.086665396	-0.367501523
VC0347	0.344296814	0.078327797	-0.058264154	-0.057563668	-0.138576655	-0.141651411	0.173845142
VC0348	0.000686237	0.113393935	-0.062737088	-0.081356767	-0.014528349	-0.117598834	0.003298738
VC0349	-0.072087295	0.259220117	0.063261204	0.009102675	-0.065472173	0.093653302	-0.212981902
VC0350	0.043518091	-0.030175239	0.127403675	-0.137710451	-0.261656873	-0.097840771	-0.364426196
VC0351	-0.462295122	0.241551597	0.024215908	0.207167936	-0.001834312	0.053418969	0.100726006
VC0352	0.168413153	0.043913733	0.234340999	0.24744377	0.923071748	-0.211953355	0.701763646
VC0353	0.263132863	0.224986818	0.092814698	0.381142229	0.415400465	0.619320545	-0.057615478
VC0354	0.189611188	-0.299010965	-0.063728159	-0.324856715	-0.145362487	-0.323214588	-0.78864544
VC0355	-0.184805168	0.36172868	-0.045014066	0.067260203	0.249568421	0.212885378	-0.310745718
VC0356	-0.256258778	0.283414561	-0.057617939	-0.054041457	0.16344092	-0.135867914	0.059261516
VC0357	-0.195168854	0.346388759	-0.03799222	0.181007132	0.086701008	0.163096849	-0.075222983
VC0358	-0.243848018	0.318267039	0.037135065	0.033562403	0.223918587	0.034086895	-0.015432427
VC0359	0.273360495	0.527177117	0.311687841	0.415785823	0.274479827	0.044144723	-0.344947862
VC0360	0.012850248	0.279111872	0.087437556	0.22854275	-0.153637989	0.087117513	0.072461006
VC0361	-0.203927996	0.292777373	-0.105788114	0.071315432	0.008942536	0.131052451	-0.145850232
VC0362	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0363	-0.547555823	0.4612504	0.224157945	0.250559252	0.570518655	-0.002349553	-0.246569405
VC0364	1.454806045	0.105820075	0.022515041	-0.080417177	1.022191585	-0.024747386	2.730532688
VC0365	0.408847947	0.578475567	0.390456124	0.12694797	0.655909465	0.171727483	0.36169773
VC0366	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0367	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0368	-0.173475397	-0.184214981	-0.029913617	-0.155201911	-0.161641449	0.062879828	0.256735904
VC0369	-0.227239848	-0.074120552	-0.098994247	-0.035591285	-0.610123186	0.158518384	0.079265484
VC0370	0.203303678	-0.064341297	0.215850177	-0.077505217	-0.241091099	0.210149472	0.08868622
VC0371	-0.014755255	-0.038641807	-0.165910798	-0.198260609	-0.025610231	0.072684111	0.195603504
VC0372	-0.145041344	-0.09069674	-0.080987867	0.000139378	-0.292713783	-0.041972645	-0.148629892
VC0373	0.158430896	0.253893261	0.303928741	0.284529989	0.18054936	0.068701206	-0.278641393
VC0374	-0.062794093	-0.357194192	-0.413793023	-0.37359948	-0.216208508	-0.200774139	0.096038907
VC0375	-0.092241641	0.502027721	0.151692646	0.263294957	0.20441577	0.508365728	0.518564753
VC0376	-0.001736667	0.016971387	0.127130769	0.175827266	-0.112528666	0.186640326	-0.257883464
VC0377	0.152877368	0.351894391	0.327353652	0.265625059	0.499696409	0.462637452	0.293625129
VC0378	0.036998165	0.429495669	0.013030985	0.199824186	0.496704742	-0.075714021	0.233037715
VC0379	-0.034781341	0.046039573	0.127948679	0.031666237	-0.306330255	0.392348259	0.372773595
VC0380	-0.306369459	0.194368122	0.034891619	0.2844583	-0.417962701	-0.153587436	0.23123686
VC0381	-0.015472062	0.981289882	1.123073479	0.734100752	0.758733212	0.47387132	0.069835081
VC0382	0.325259354	0.156836292	0.185883011	-0.089782075	0.245571764	-0.167594588	-0.65773855
VC0383	0.221470107	0.229827371	-0.13821083	-0.013124518	0.088693767	0.362325614	-0.071796351
VC0384	-0.260102556	-0.038762456	0.090776405	-0.105635805	1.615822912	0.060807877	0.684280641
VC0385	-0.508777489	0.201936015	-0.207982254	-0.073515183	1.096788143	0.412185588	1.310737848
VC0386	-0.569788164	-0.139716733	-0.066706145	-0.131438382	-0.31912007	0.076408463	0.478625927
VC0387	-0.318250859	-0.070222774	0.274081258	-0.258124579	#DIV/0!	0.305195854	-0.065359541
VC0389	-0.103288889	-0.228246638	-0.385917689	-0.287394551	-0.114681536	-0.003854484	-0.301261642
VC0390	0.132043666	-0.063888202	-0.166537127	-0.10314314	-0.082037001	-0.099331291	-0.121881356
VC0391	0.443836371	0.108406042	-0.093974625	0.109212243	0.304075375	0.049204285	0.246132119
VC0392	0.405391811	0.187130973	0.292235822	0.160037276	-0.118624298	0.457426365	0.490265399
VC0393	-0.124771296	0.383978315	0.193361602	0.294045206	0.638466693	0.363957999	0.472766794
VC0394	-0.112809682	-0.135332366	0.103118075	-0.050519654	-0.012098414	-0.007200489	0.09615108
VC0395	-0.082554529	-1.197192529	-0.623063492	-0.967529606	-1.208057687	0.027850166	-0.560819822
VC0396	-0.037733161	0.271546891	0.079883222	0.380019282	-0.199964386	0.212734693	0.251334262
VC0397	0.253603487	0.278794741	0.365181733	0.182946852	0.250718715	0.42025493	0.27370683
VC0398	0.166990772	0.037747877	0.230480566	0.173099231	0.129470051	0.197539626	0.280827065
VC0399	-0.125230028	0.553089971	0.375841861	0.309711159	0.109952353	-0.004071443	0.231386656
VC0400	-0.105267037	0.447123091	0.22321563	0.405841336	0.24926821	0.149944659	0.259448464
VC0401	-0.156827589	0.284214643	0.281764675	0.286796687	0.172751277	0.152618681	0.112492634
VC0402	-0.123000981	0.135632896	-0.106109968	0.04053759	-0.098168471	-0.02290893	-0.142829982
VC0403	-0.170416809	0.018880965	-0.135879675	-0.012909832	-0.241501295	-0.172225938	0.018254484
VC0404	0.011505594	0.046034128	0.032132324	0.022194527	-0.012002503	0.041887858	0.56230392
VC0405	-0.022371827	-0.041163333	-0.170792309	-0.015548018	-0.31501719	-0.114734966	0.216863413
VC0406	-0.204519425	0.308857806	0.111996032	0.045389973	-0.059250106	0.097600894	0.059458444
VC0407	-0.134848209	0.509051772	0.31512163	0.268505088	0.223479467	0.103259018	0.24908337
VC0408	-0.356483839	0.845240229	0.221569913	0.306199983	0.287009059	0.123772967	0.033724644
VC0409	0.183018374	0.271693082	0.158655795	0.222180757	0.210423136	0.035690752	-0.332551552
VC0410	-0.073884049	0.665848802	0.174397904	0.155050893	0.31144702	0.235410043	-0.207716647
VC0411	-0.104703429	0.678573917	0.316671322	0.255950359	0.606452854	0.230415435	0.232792318
VC0412	-0.031068262	0.617891724	0.494191679	0.300568258	0.459926846	0.539130616	0.690017308
VC0413	0.088677128	0.479432157	0.442950596	0.30834998	0.406844038	0.401574306	0.092690566
VC0414	0.177780038	0.141221538	0.131389261	0.029342793	0.310952528	0.071895138	0.229473428
VC0415	0.28770339	0.287925126	0.435151924	0.267699319	0.486531368	0.228128751	0.003209548
VC0416	0.044737969	0.350178112	0.56670622	0.459293116	0.493074221	0.34257579	0.346822031
VC0417	0.094086259	0.139552596	0.070126656	0.052208171	0.342341921	0.060728429	-0.045809042
VC0418	0.09881306	0.164409864	0.089150957	0.129372199	0.213421374	0.181608334	0.267300175
VC0419	0.183096253	0.020816612	0.115993427	0.136421373	0.260568457	0.256532766	0.199353398
VC0420	0.143874741	0.183796334	0.196287274	0.187199273	0.464020259	0.493807648	0.2991893
VC0421	-0.045639048	-0.105338793	-0.072728724	-0.126972475	0.06850736	-0.098430147	0.158317207
VC0422	-0.006323402	-0.142195202	-0.201823432	-0.216012715	0.051931245	0.154970029	0.085019293
VC0423	1.351039028	-0.136976529	-0.045247007	-0.105406844	0.335539252	-0.163811585	0.006980218
VC0424	0.485218421	0.516891878	0.9343462	0.832966468	1.035829665	0.461665247	0.872034938
VC0425	-0.001971708	-0.117887972	-0.142734546	0.045518534	-0.198373775	0.196815121	0.194346624
VC0426	0.016866852	0.091303224	0.164131662	0.430423246	0.529700556	0.091371328	0.203028718
VC0427	-0.035461056	0.299187779	0.040641943	0.124343187	-0.210660104	0.192305828	0.109278133
VC0428	-0.218584466	0.425619367	-0.703629123	-0.577623825	-0.977861268	0.262865665	-0.256031778
VC0429	0.546543833	-0.299031572	-0.077402581	0.068783417	0.611239251	-0.109875984	1.234308794
VC0430	1.136410294	0.226720801	0.389818706	0.318236893	0.128494292	0.252130631	0.462543507
VC0431	0.03962948	0.004610253	-0.018280241	0.132418968	0.072382559	-0.066910721	0.419214874
VC0432	0.5832981	-0.396016362	-0.568324089	-0.324502534	0.015182396	0.19887931	-0.198902358
VC0433	-0.025932984	0.044351415	0.048796524	0.203836186	0.161276286	-0.027203999	-0.023440188
VC0434	-0.189531036	-0.078845094	-0.225135075	-0.135085328	0.080518227	-0.069246818	-0.020056393
VC0435	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC0436	0.502932479	0.179941091	0.419293747	0.20476488	0.71652567	0.088218021	-0.032504256
VC0437	-0.414054973	0.060411697	-0.21755439	-0.007150529	-0.124294076	0.03206799	0.304988936
VC0438	-0.016464945	0.319758872	-0.260193131	-0.280108912	0.048151503	0.351219048	-0.131804043
VC0439	-0.060191636	0.277004784	-0.078028768	-0.040065942	-0.166803738	0.085732552	-0.034332476
VC0440	-0.014831418	0.260343946	0.192511473	0.164272786	0.173700934	0.143011042	0.031980469
VC0441	0.076162185	-0.120468204	-0.025792057	-0.171489856	0.172567503	0.287186609	0.232172924
VC0442	-0.020487087	-0.072817339	-0.17732085	-0.24086485	-0.132825748	-0.104154832	-0.002907173
VC0443	-0.105941136	0.232054877	0.349328467	0.392197546	0.58174915	0.101107998	0.887116949
VC0444	0.002917574	0.234976089	0.24848789	0.258374132	0.464006652	0.178111998	0.223639258
VC0445	-0.066987836	0.150555867	0.151574571	0.299306731	0.541554829	-0.071485068	0.56317731
VC0446	0.080168147	-0.372485442	-0.391606072	-0.174170806	-0.120323329	-0.305935022	-0.071159047
VC0447	-0.150764131	0.064273236	0.132973035	0.089105579	0.047936416	0.074341748	0.181982455
VC0448	0.088380968	0.391438662	0.441822452	0.171897579	-0.616970078	0.104899917	-0.46867368
VC0449	0.252057652	0.129909212	0.211829816	0.247558206	1.088375146	0.256605896	-0.015517044
VC0450	-0.047815995	0.271102031	-0.154475634	0.096140878	0.600091107	-0.175552157	0.108761826
VC0451	-0.201121693	0.728214184	0.759490277	0.724141336	0.411629732	0.170357436	1.004084318
VC0452	0.074242808	0.874950723	0.929034728	0.693957513	0.752864729	0.212939621	0.574767745
VC0453	-0.191830985	0.01764598	0.146572203	0.265438397	0.01213293	0.043787347	0.489636522
VC0454	-0.043803832	0.038874233	0.157427727	0.148058225	-0.025283792	0.105681375	0.376628064
VC0455	0.227653697	0.06259581	0.19739892	0.249107644	0.488428598	0.427128087	0.196451837
VC0456	0.190993962	0.020367192	0.282600386	0.165836868	0.521614546	0.157487759	0.255383882
VC0457	0.262101128	0.015731508	0.072759247	0.103491558	0.1904413	0.185491796	-0.111563647
VC0458	0.106200226	0.028961064	0.232200323	0.030195657	-0.001429053	0.159764743	0.079011483
VC0459	0.143692944	-0.025627206	0.132229267	0.081174271	0.202351248	0.397731743	-0.011971243
VC0460	0.060387145	0.081428062	0.305540525	0.176414712	0.522691685	0.142689444	0.146577942
VC0461	0.006647074	0.055509724	0.103681334	0.152036792	0.398661077	-0.083083217	0.25952854
VC0462	0.042354048	0.048537142	0.05189149	-0.002675847	-0.256201655	0.123853755	-0.116105281
VC0463	0.056588337	-0.215467934	-0.271510094	-0.197470427	-0.374964623	-0.160979427	-0.148912686
VC0464	0.035101968	0.181291707	0.395014174	0.383859502	0.191584805	0.374116087	0.087324393
VC0465	-0.080015275	0.026737418	-0.115931402	-0.161643715	-0.314364572	0.047926725	-0.49590011
VC0466	0.589499926	0.076265443	0.203417353	0.194817564	0.541433936	-0.033424828	0.718170276
VC0467	0.321597077	0.108960541	0.287525566	0.008087135	0.899275968	0.26940085	0.801861106
VC0468	0.295139519	-0.274385403	-0.170103261	-0.321268595	0.537969188	-0.219673257	0.202455374
VC0469	0.383011387	-0.073854811	-0.023437895	-0.16350432	0.859172752	-0.189093791	0.560643607
VC0470	0.366386863	-0.368455565	-0.045635193	-0.313191369	0.470751349	0.134439149	0.090885108
VC0471	-0.088533418	-0.202661576	-0.03684377	-0.116355836	0.508952078	0.16890497	0.155399322
VC0472	-0.232028128	0.107497809	0.251742708	0.258036799	-0.607990406	0.157398863	0.134843654
VC0473	0.178886796	-0.501890597	-0.22145949	-0.20818835	0.596696247	0.092510491	0.642359035
VC0474	-0.219415851	-0.010420646	-0.179727417	-0.101402705	0.206400781	-0.210289321	-0.250657402
VC0475	-0.908044223	0.498655348	0.456391602	-1.071790285	-1.711748459	2.474709361	-1.635699805
VC0476	-0.458607977	0.075595579	-0.616789444	-0.376945507	-0.318517706	-0.324271872	0.11490728
VC0477	-0.015585537	-0.212382743	-0.573628296	-0.266353711	-0.057597766	-0.064184759	-0.160397136
VC0478	0.167217889	-0.656148801	-0.686390305	-0.556166558	0.010561542	0.058125871	-0.14648279
VC0479	0.056639843	-0.275143698	0.204416797	-0.061082	-0.394446203	-0.021326993	-0.808749784
VC0480	0.113898987	-0.208491133	0.120341099	-0.084873595	-0.616391439	0.277855409	-0.971735535
VC0481	0.71602094	-0.092704696	-0.115993823	-0.163181529	-0.211049328	0.085754142	-0.084749231
VC0482	0.046460897	0.269036206	0.358643613	0.142107689	-0.209644032	0.491299159	-0.057049472
VC0483	0.356341476	-0.645564842	-0.358997038	-0.768731739	-0.662284595	-0.086832768	-0.862994423
VC0484	1.031013732	0.102156645	0.104836026	-0.15126788	1.582820705	0.966226518	1.892719085
VC0485	-0.208029621	0.096604281	-0.359438656	-0.386362075	-0.235965397	-0.216277851	-0.393653831
VC0486	0.449093106	-0.354444801	-0.302939816	-0.379974113	-0.273648401	-0.215961176	0.02033228
VC0487	0.461204452	-0.71801052	-0.81172171	-0.817530559	-0.627639452	-0.702858104	-0.191056361
VC0488	0.295754165	0.294321735	0.055747626	0.085774375	0.26833614	0.186517822	0.007317915
VC0489	-0.08841713	0.204930675	-0.114781565	-0.028374613	#DIV/0!	0.254896214	0.414110296
VC0490	-0.017082618	0.66159301	0.325920521	0.55850406	1.034450825	0.145567109	-0.216122112
VC0491	-0.052387934	1.127356799	0.471071204	0.742430022	0.689156207	0.223104182	-0.34420411
